,Name,Neuron,Cond,LatentVar1,LatentVar2,LatentVar3,LatentVar4
2091,{AVER}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK38BUT_onStep_lev},AVER,STAM_appetitive_mock_ON,0.002298349491528192,-0.43065511512361526,0.26903312467792173,-0.5124392283069206
2092,{AWBL}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock416BUT_offStep_lev},AWBL,LTAM_appetitive_mock_OFF,1.5755226743582533,-0.3675477582580746,1.4601352854519694,-1.1510220827844546
2093,{AVBR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained2BUT_offStep},AVBR,STAM_aversive_trained_OFF,-0.3813308471530069,0.11738257801835877,-0.9460792411515767,-0.19048890083306946
2094,{ASKR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained2BUT_offStep_lev},ASKR,LTAM_appetitive_trained_OFF,0.09883348485226794,0.117466029447157,-0.0973470346960606,0.17802595569007618
2095,{AWBR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained2BUT_onStep_lev},AWBR,LTAM_appetitive_trained_ON,0.1267053725662058,0.133287390281839,-0.2642337094053445,0.061874097426971
2096,{AVER}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock315BUT_offStep_lev},AVER,LTAM_appetitive_mock_OFF,-1.6582580853153848,0.35066557653230873,-0.24584458841137488,-0.477556704765318
2097,{AVAR}_{STAM_appetitive_mock_ON}_{LEIFstapMOCK39BUT_onStep_lev},AVAR,STAM_appetitive_mock_ON,-0.4884263465371745,-0.4051414511326497,-0.13384023865605557,-0.6074422206735954
2098,{AWBR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained112BUT_offStep_lev},AWBR,LTAM_appetitive_trained_OFF,0.6301651736884561,0.07480204960852761,0.5855407375221542,-0.4642065473695791
2099,{ADLR}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK10BUT_offStep_lev},ADLR,LTAM_aversive_mock_OFF,0.17901688398189441,0.09623555939423246,-0.1851250703356633,0.16733794845340852
2100,{AWCR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained2BUT_onStep_lev},AWCR,LTAM_appetitive_trained_ON,-0.35735538517357307,-0.0961187930449984,-0.27529712109719845,-0.19248295911955718
2101,{RIML}_{STAM_appetitive_trained_ON}_{LEIFstapTrained12BUT_onStep_lev},RIML,STAM_appetitive_trained_ON,-1.0699884631648455,0.7243550977101824,1.4165040420091595,-1.3290136645663255
2102,{RIML}_{STAM_aversive_trained_ON}_{LEIFstavTrained4BUT_onStep_lev},RIML,STAM_aversive_trained_ON,0.004393403302417384,-0.0553490981736072,-0.11980847330340166,0.05468864851319616
2103,{ASKL}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained3BUT_offStep_lev},ASKL,LTAM_appetitive_trained_OFF,0.17691551603573355,-0.04639417927445076,-0.07185351761062604,0.22345979536412872
2104,{AVER}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained7BUT_offStep_lev},AVER,LTAM_aversive_trained_OFF,0.22339092014703363,0.17042119912903486,-0.20140560342976296,0.1598470569446265
2105,{RMEV}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained614BUT_onStep_lev},RMEV,LTAM_appetitive_trained_ON,0.13968134822118203,0.03423217406676095,-0.07001752933432746,0.1426898561022754
2106,{ADFL}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained12BUT_onStep_lev},ADFL,LTAM_aversive_trained_ON,0.9102309696582727,-1.079665561246422,0.050328565829384955,-0.4963006646807698
2107,{no_name2}_{STAM_aversive_mock_OFF}_{LEIFmockSTAV16BUT_offStep_lev},no_name2,STAM_aversive_mock_OFF,0.09359264539077776,0.16271089460867696,-0.02779180487623338,0.09116752063470204
2108,{ASGL}_{naive_ON}_{LEIFnaive7BUT_onStep},ASGL,naive_ON,0.2736373497980441,0.06952250627553613,-0.12874939622144416,0.11193784950579827
2109,{ASIR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained112BUT_onStep_lev},ASIR,LTAM_appetitive_trained_ON,0.21682747282555337,0.16556665266848872,-0.17526089592223001,0.19672242586650954
2110,{AVER}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained4BUT_offStep_lev},AVER,LTAM_aversive_trained_OFF,-1.352250753419532,1.6178830895307021,3.167007711024233,-0.4319752334507099
2111,{ASIL}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK8BUT_offStep_lev},ASIL,LTAM_aversive_mock_OFF,0.2585314117340495,0.13509545563866082,-0.18282443304962162,0.2190867100180161
2112,{ADLL}_{STAM_aversive_trained_OFF}_{LEIFstavTrained2BUT_offStep},ADLL,STAM_aversive_trained_OFF,0.14336589251311127,0.1055854248078194,-0.03808246793131016,0.21308312333733484
2113,{ASKR}_{STAM_aversive_trained_ON}_{LEIFstavTrained26BUT_onStep_lev},ASKR,STAM_aversive_trained_ON,-0.06384861463218042,-0.2427166498420322,0.25015572206385217,-0.15495477491598095
2114,{URXL}_{STAM_aversive_mock_OFF}_{LEIFmockSTAV21BUT_offStep_lev},URXL,STAM_aversive_mock_OFF,0.16499669609572884,0.05924758921923362,-0.08668745772461314,0.11761588274141109
2115,{AVAL}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained4BUT_offStep_lev},AVAL,LTAM_appetitive_trained_OFF,-0.19057597994705533,0.0714869123854508,0.8078659283094931,-0.11515518290988076
2116,{AWAL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained213BUT_onStep_lev},AWAL,LTAM_appetitive_trained_ON,0.17792903429421944,-0.22894962007966446,-0.2450188347481444,-0.1713863560684878
2117,{ADLL}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained213BUT_offStep_lev},ADLL,LTAM_appetitive_trained_OFF,0.23860932165569707,0.1646198026743705,-0.17419761637065487,0.2090167891403634
2118,{AVAR}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock416BUT_offStep_lev},AVAR,LTAM_appetitive_mock_OFF,-1.1832336129860053,0.5773215021641374,3.343018775113857,0.1033255123167623
2119,{ASIL}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained8BUT_offStep_lev},ASIL,LTAM_appetitive_trained_OFF,0.19344329336948762,-0.08998357691526446,-0.16577020952709126,0.18184204856063513
2120,{ADLL}_{STAM_appetitive_mock_ON}_{LEIFstapMock1BUT_onStep_lev},ADLL,STAM_appetitive_mock_ON,0.26385231984932495,0.0469415683363399,0.01098477740005247,0.0023257899326661544
2121,{ASHR}_{STAM_aversive_trained_ON}_{LEIFstavTrained24BUT_onStep_lev},ASHR,STAM_aversive_trained_ON,-0.19515962028090342,-0.40867943002649443,0.5865657755373966,-0.17808376559150876
2122,{ASGR}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained34BUT_offStep_lev},ASGR,STAM_appetitive_trained_OFF,0.2640103436465553,0.4471737934163916,-0.17528825361004316,0.22598430505917244
2123,{DEFAULT}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained22BUT_offStep_lev},DEFAULT,STAM_appetitive_trained_OFF,0.04224481820817394,0.20807252683351884,0.19867858735287355,0.009744228076633088
2124,{AWAR}_{STAM_aversive_trained_ON}_{LEIFstavTrained24BUT_onStep_lev},AWAR,STAM_aversive_trained_ON,2.698565864500748,-0.6503145786080066,0.2762424241054221,-2.0062484368862568
2125,{no_name2}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK14BUT_onStep_lev},no_name2,LTAM_aversive_mock_ON,0.0784245643228898,0.10064059733245286,0.09662125629424784,0.13968050072925037
2126,{AVAL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained6BUT_onStep_lev},AVAL,LTAM_appetitive_trained_ON,-0.4104860186691128,0.3844636122816426,0.9218704900420309,-0.011627125473597401
2127,{RIMR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained1BUT_offStep_lev},RIMR,LTAM_appetitive_trained_OFF,-0.23304529838874005,0.170236469305213,0.6742679355640501,0.07866483979694709
2128,{RIMR}_{STAM_aversive_mock_OFF}_{LEIFmockSTAV13BUT_offStep_lev},RIMR,STAM_aversive_mock_OFF,-1.6293354597197032,2.090453998359098,0.5971790169606805,-0.9180455617423164
2129,{RIML}_{STAM_aversive_trained_OFF}_{LEIFstavTrained2BUT_offStep},RIML,STAM_aversive_trained_OFF,-0.8115397062647363,0.08469658639197086,0.4607969942019627,0.9222447495930303
2130,{AIBR}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained7BUT_onStep_lev},AIBR,LTAM_aversive_trained_ON,-0.29556128162285383,0.23259800116921725,0.8165579268723618,-0.06231002128809368
2131,{AVAR}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK14BUT_offStep_lev},AVAR,LTAM_aversive_mock_OFF,-5.304060481944199,2.4036730159172426,-0.9320415216140061,-2.0180694354913555
2132,{AWCR}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK8BUT_onStep_lev},AWCR,LTAM_aversive_mock_ON,-0.1994506607281693,0.2965931483311069,0.31883367921161093,-0.05984735021316089
2133,{AVBL}_{STAM_appetitive_trained_ON}_{LEIFstapTrained2BUT_onStep_lev},AVBL,STAM_appetitive_trained_ON,-0.4865257081587875,0.37149268416782216,-0.851236262196604,-0.42569374642502816
2134,{AVBL}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained12BUT_offStep_lev},AVBL,LTAM_aversive_trained_OFF,0.3016829241354713,0.17356764952586395,0.09762587514944017,0.10362016102905446
2135,{ADLL}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained2BUT_offStep_lev},ADLL,STAM_appetitive_trained_OFF,-0.16323817562281498,-0.020331998662221278,-0.07480339955268107,0.15757497050878574
2136,{ASIR}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock144But_offStep_lev},ASIR,LTAM_appetitive_mock_OFF,0.24037648637666517,0.1160057580041792,-0.16972017272286463,0.20687755915868813
2137,{AWBR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained6BUT_offStep_lev},AWBR,LTAM_appetitive_trained_OFF,0.4242564126723846,0.19794929233757633,-0.005339771184377779,-0.06310757267362109
2138,{ASHR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained416BUT_offStep_lev},ASHR,LTAM_appetitive_trained_OFF,0.09313808104680564,-0.030619434252240143,-0.19635212324179668,-0.007517934901950221
2139,{ADLL}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained34BUT_offStep_lev},ADLL,STAM_appetitive_trained_OFF,-0.05614749934733808,0.18597257095032282,-0.22218434378299992,0.08238794608965777
2140,{ADLL}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained12BUT_offStep_lev},ADLL,LTAM_aversive_trained_OFF,-0.8868351634719801,-0.6165440335326867,-0.4313917276228713,-0.3690068171724933
2141,{ADLR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained112BUT_offStep_lev},ADLR,LTAM_appetitive_trained_OFF,0.2568491586007254,0.1270116034064699,-0.15595386419031462,0.21186257219724688
2142,{AVJR}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained13BUT_onStep_lev},AVJR,LTAM_aversive_trained_ON,0.22926136245160295,0.15240008198075447,-0.18775985583113394,0.21410489531014856
2143,{AVER}_{STAM_aversive_trained_ON}_{LEIFstavTrained2BUT_onStep_lev},AVER,STAM_aversive_trained_ON,-3.5293429935477425,-2.7006866539160463,0.392637605063102,-0.3304967402955661
2144,{AVJR}_{naive_ON}_{LEIFnaive7BUT_onStep},AVJR,naive_ON,0.14889094737091305,0.1931004444943173,-0.2691091924517292,0.14313798045259393
2145,{ASIR}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained33BUT_offStep_lev},ASIR,STAM_appetitive_trained_OFF,-0.9263889010412262,-1.6239059558957052,-0.6803393955213862,-0.3679485333307757
2146,{AVAR}_{STAM_aversive_mock_OFF}_{LEIFmockSTAV21BUT_offStep_lev},AVAR,STAM_aversive_mock_OFF,-1.577562689751773,-2.125492336793389,5.609617223475388,-1.8508208621056366
2147,{AIBL}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK9BUT_offStep_lev},AIBL,LTAM_aversive_mock_OFF,-0.07354251598471778,1.0032117482113279,-0.8264189459221981,-0.6372132456939784
2148,{ADFR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained5BUT_offStep_lev},ADFR,LTAM_appetitive_trained_OFF,0.25056628632592276,0.18520782495693774,-0.10733773903765916,0.1597113582133858
2149,{ADLL}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK14BUT_onStep_lev},ADLL,LTAM_aversive_mock_ON,-1.0280479988184308,-0.4559177208301379,0.6385006513144135,0.05149852006469402
2150,{RIMR}_{STAM_appetitive_mock_OFF}_{LEIFStapMOCK36BUT_offStep_lev},RIMR,STAM_appetitive_mock_OFF,-1.8818600358046254,0.5127103699526357,1.6777760615222772,1.7157982225736594
2151,{ADLR}_{STAM_aversive_mock_ON}_{LEIFmockSTAV21BUT_onStep_lev},ADLR,STAM_aversive_mock_ON,-0.08810789039944418,0.18695665674052867,0.15756632887767852,0.13529383763220393
2152,{ASHL}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained213BUT_offStep_lev},ASHL,LTAM_appetitive_trained_OFF,-0.045765295615135246,-0.27303480446384887,0.24403546781439936,-0.02252855130155135
2153,{AVAL}_{STAM_appetitive_mock_OFF}_{LEIFStapMOCK41BUT_offStep_lev},AVAL,STAM_appetitive_mock_OFF,-4.249181022679691,2.7058821745875763,-1.765203419669552,-2.148345805554939
2154,{RIML}_{STAM_appetitive_mock_OFF}_{LEIFStapMOCK33BUT_offStep_lev},RIML,STAM_appetitive_mock_OFF,-1.4887358325161673,-4.090099751941611,0.36741474467059915,-2.000092223682164
2155,{R6BR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained25BUT_offStep_lev},R6BR,STAM_aversive_trained_OFF,0.3108649190096351,-0.6847267577098588,-0.30606230740873136,-0.3702905857098854
2156,{ASHR}_{STAM_appetitive_mock_OFF}_{LEIFstapMOCK39BUT_offStep_lev},ASHR,STAM_appetitive_mock_OFF,-0.16547044350968487,0.372564032934043,-0.1918512678218867,-0.12758393541757954
2157,{AVBL}_{STAM_aversive_mock_OFF}_{LEIFstavMock2BUT_offStep_lev},AVBL,STAM_aversive_mock_OFF,-1.18611606674569,0.04135079556755496,-0.3554683749746022,-0.06443448347264764
2158,{RIML}_{STAM_appetitive_trained_ON}_{LEIFstapTrained34BUT_onStep_lev},RIML,STAM_appetitive_trained_ON,-0.8020345465326602,0.4094628302129288,2.0341949864686133,-0.2262982122073514
2159,{ADLR}_{STAM_appetitive_mock_OFF}_{LEIFstapMOCK39BUT_offStep_lev},ADLR,STAM_appetitive_mock_OFF,0.1924220539314317,0.07028734861720622,-0.19813693461718057,0.16115804675870735
2160,{SPVL}_{naive_ON}_{LEIFnaive3BUT_onStep_lev},SPVL,naive_ON,-1.1095348227596156,0.2939554795846771,-0.21013252814094927,-0.6475606588602244
2161,{AVEL}_{STAM_aversive_trained_ON}_{LEIFstavTrained4BUT_onStep_lev},AVEL,STAM_aversive_trained_ON,0.16851886213776615,0.037265700171769535,-0.14393252332720016,0.12134478639429998
2162,{RIML}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained1BUT_offStep_lev},RIML,LTAM_appetitive_trained_OFF,-0.056452878706008625,0.14027935265554034,0.5082773014791574,0.07054295714490923
2163,{ADFR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained4BUT_offStep_lev},ADFR,STAM_aversive_trained_OFF,0.3479152670458864,0.04730430759313981,0.04046163941669092,0.03883617785668951
2164,{AWAR}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained11BUT_onStep},AWAR,LTAM_aversive_trained_ON,0.6309702409047666,-0.5033161519286733,0.8822994880941004,-1.6304573153487312
2165,{AVBR}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK8BUT_offStep_lev},AVBR,LTAM_aversive_mock_OFF,-3.456978858469823,-6.148829038886005,-3.6450000620034753,-0.4660129288134305
2166,{ADLL}_{STAM_appetitive_trained_ON}_{LEIFstapTrained12BUT_onStep_lev},ADLL,STAM_appetitive_trained_ON,-0.889962745539646,-0.04320805763315759,1.3332168364350885,0.348582759169393
2167,{ADFR}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK38BUT_onStep_lev},ADFR,STAM_appetitive_mock_ON,0.28202844441843095,0.0951645857540657,-0.16100034062567395,0.1785546663750852
2168,{ASIR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained3BUT_onStep_lev},ASIR,LTAM_appetitive_trained_ON,0.17882480391420066,0.10230894934887273,-0.08900348582226826,0.14794131939459096
2169,{AWBR}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained35BUT_offStep_lev},AWBR,STAM_appetitive_trained_OFF,0.2641693730896451,0.14971896350990377,-0.0889473136274237,0.12923785191501758
2170,{AWAR}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained5BUT_onStep_lev},AWAR,LTAM_aversive_trained_ON,1.3903805744124957,-0.6037912218063868,0.43345782916680464,-1.7936334200137576
2171,{AVEL}_{LTAM_aversive_trained_ON}_{LEIFltavTrained8BUT_onStep_lev},AVEL,LTAM_aversive_trained_ON,-0.03525177246964668,-0.17415099950903756,-0.1008398174978834,0.11243352439211152
2172,{R6BR}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK10BUT_offStep_lev},R6BR,LTAM_aversive_mock_OFF,-1.3157219832173388,-2.3530190981982493,-1.9162808587291018,-0.2036544862691435
2173,{AVEL}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock416BUT_offStep_lev},AVEL,LTAM_appetitive_mock_OFF,-0.8127402098134695,0.5660525718638033,1.9705291014839859,0.18820462830093135
2174,{AWBL}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK9BUT_onStep_lev},AWBL,LTAM_aversive_mock_ON,-0.4882139722368127,-0.38107330461237,-0.07209901274804234,0.021705403769470995
2175,{AVAR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained416BUT_offStep_lev},AVAR,LTAM_appetitive_trained_OFF,-0.813967376680681,-0.9821731092567783,-0.6602979230921839,-2.4919913737128017
2176,{RMEL}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock144But_offStep_lev},RMEL,LTAM_appetitive_mock_OFF,0.05427694888909402,0.06457292550613158,0.0762255647031189,0.11886677669388539
2177,{ASIL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained2BUT_onStep_lev},ASIL,LTAM_appetitive_trained_ON,0.20214486463143322,0.11939132618221243,-0.12086054955891756,0.17860697260159775
2178,{AVBL}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained2BUT_offStep_lev},AVBL,STAM_appetitive_trained_OFF,0.8933590248622585,-0.6037720112849336,0.8929171286933132,-0.7982549551104979
2179,{AVAR}_{STAM_appetitive_mock_OFF}_{LEIFstapMock21BUT_offStep_lev},AVAR,STAM_appetitive_mock_OFF,-1.3042145399797933,-0.23843118064024046,0.9113624643585316,1.7317219290209358
2180,{ASKR}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock144But_offStep_lev},ASKR,LTAM_appetitive_mock_OFF,-0.19233926238143995,0.00917357955139146,0.4655287118520012,0.1846386307587823
2181,{AWBR}_{STAM_appetitive_mock_OFF}_{LEIFstapMock21BUT_offStep_lev},AWBR,STAM_appetitive_mock_OFF,0.5339059946626227,-0.06733200428839478,0.43817278891383493,-0.46064563015973675
2182,{no_name4}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK8BUT_offStep_lev},no_name4,LTAM_aversive_mock_OFF,0.01658982982907732,0.13504192690694403,0.031526077196425514,0.18688662683510762
2183,{RICL}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained35BUT_offStep_lev},RICL,STAM_appetitive_trained_OFF,0.2267817797023445,0.1793753237811854,-0.19435377977241333,0.18679160187925578
2184,{RIML}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock416BUT_offStep_lev},RIML,LTAM_appetitive_mock_OFF,-0.8118892030681968,0.4106026522813702,1.88459041988346,0.08166211084627632
2185,{RIMR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained6BUT_onStep_lev},RIMR,LTAM_appetitive_trained_ON,-0.1426280985990569,0.22670965596854595,0.13923923058889895,0.11121610163517306
2186,{ASER}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained213BUT_onStep_lev},ASER,LTAM_appetitive_trained_ON,0.5386703544956125,-0.6326109975924893,0.007382965165224619,-0.4207883290276204
2187,{ASJL}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained12BUT_offStep_lev},ASJL,LTAM_aversive_trained_OFF,-0.09116266284238304,-1.7939165541717752,-0.42142548182766737,-0.5377817157357224
2188,{AVEL}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK9BUT_onStep_lev},AVEL,LTAM_aversive_mock_ON,0.20110315729578057,-0.4006987898077246,0.3816587017783486,-0.012596677054831988
2189,{AWBL}_{LTAM_appetitive_mock_OFF}_{LEIFLTAPMock2BUT_offStep_lev},AWBL,LTAM_appetitive_mock_OFF,0.2997426837452607,0.1666399521958974,-0.06182231410164354,0.09653525755567016
2190,{AVBR}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK53BUT_onStep_lev},AVBR,STAM_appetitive_mock_ON,-0.6311823140390779,-0.8574278319989029,-0.5201598328772223,-0.8236785673009017
2191,{ADLR}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK4BUT_offStep_lev},ADLR,LTAM_aversive_mock_OFF,0.2090917818422502,0.14948825357063272,-0.1209321395767004,0.21341091981724933
2192,{AVAR}_{STAM_appetitive_mock_OFF}_{LEIFStapMOCK52BUT_offStep_lev},AVAR,STAM_appetitive_mock_OFF,-0.5645595746409647,0.5372496016337419,0.4612871405611522,-0.18518245216431128
2193,{AWBR}_{STAM_aversive_mock_OFF}_{LEIFmockSTAV21BUT_offStep_lev},AWBR,STAM_aversive_mock_OFF,0.6807615906179416,-0.006666318783402031,-0.22685142605028133,-0.9697990429271451
2194,{ASHR}_{STAM_appetitive_mock_OFF}_{LEIFstapMock1BUT_offStep_lev},ASHR,STAM_appetitive_mock_OFF,0.10877560698015876,0.08256520572335464,0.07556479241233488,0.19320615541975017
2195,{URXR}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained112BUT_offStep_lev},URXR,LTAM_appetitive_trained_OFF,0.4804773251467188,-2.1437392089577796,-0.3823255601262505,-0.9708872734692646
2196,{ASIR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained21BUT_offStep_lev},ASIR,STAM_aversive_trained_OFF,0.23209456210935553,0.006413719308101037,-0.18105127433272777,0.1869313515404379
2197,{RMEL}_{STAM_aversive_trained_OFF}_{LEIFstavTrained21BUT_offStep_lev},RMEL,STAM_aversive_trained_OFF,-0.47960678278668106,0.02483173178605094,-0.8475145792741421,-0.0791384721608762
2198,{RIMR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained25BUT_offStep_lev},RIMR,STAM_aversive_trained_OFF,-1.9693377197852457,0.8677306650613225,2.1022926251744036,0.6143098907695768
2199,{ASGR}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained33BUT_offStep_lev},ASGR,STAM_appetitive_trained_OFF,0.07009921959051145,-0.12118442065248342,-0.5371867786692455,0.3983661474755586
2200,{AVAR}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained314BUT_onStep_lev},AVAR,LTAM_appetitive_trained_ON,-0.7039424204115162,0.10162714075227022,0.13498235454409976,-0.36770414696104126
2201,{ADLL}_{STAM_appetitive_trained_OFF}_{LEIFstapTrained12BUT_offStep_lev},ADLL,STAM_appetitive_trained_OFF,-0.02880750518887107,-0.19645679228283608,0.14651578767412848,-0.10798118932371706
2202,{RIMR}_{STAM_appetitive_mock_ON}_{LEIFstapMock1BUT_onStep_lev},RIMR,STAM_appetitive_mock_ON,-0.27286946022459185,-0.5554689232891664,0.6684344104620998,0.25318460948170946
2203,{AVER}_{LTAM_aversive_trained_OFF}_{LEIFLTAVTrained5BUT_offStep_lev},AVER,LTAM_aversive_trained_OFF,-1.333401128299098,1.3072728279111814,2.627872409922472,-0.027496085023753628
2204,{ASGR}_{STAM_appetitive_mock_OFF}_{LEIFstapMOCK39BUT_offStep_lev},ASGR,STAM_appetitive_mock_OFF,0.33378103371334683,-0.035505198379042494,0.029943273328260547,0.04455701827529006
2205,{no_name1}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK52BUT_onStep_lev},no_name1,STAM_appetitive_mock_ON,0.4108991584993883,-0.34388121884394723,0.0210211764664251,-0.28355914715846153
2206,{ASHR}_{STAM_appetitive_mock_ON}_{LEIFStapMOCK42BUT_onStep_lev},ASHR,STAM_appetitive_mock_ON,0.11952752620920824,0.17673172734136258,-0.0661243440156328,0.14946169034439438
2207,{AIBL}_{STAM_appetitive_mock_ON}_{LEIFstapMock1BUT_onStep_lev},AIBL,STAM_appetitive_mock_ON,-0.0630777363932053,-0.04661235917072307,0.1795098804700735,0.12770561834915808
2208,{ASIL}_{STAM_appetitive_trained_ON}_{LEIFstapTrained33BUT_onStep_lev},ASIL,STAM_appetitive_trained_ON,0.24179224810991753,0.16209737292379967,-0.1421757420032521,0.20567453583544656
2209,{AWAR}_{LTAM_appetitive_mock_ON}_{LEIFLTAPMock144But_onStep_lev},AWAR,LTAM_appetitive_mock_ON,0.034344165222457736,-1.7932056316794769,-0.6681219581370557,-1.401293700020504
2210,{ASKL}_{LTAM_aversive_mock_OFF}_{LEIFLtavMOCK14BUT_offStep_lev},ASKL,LTAM_aversive_mock_OFF,-0.5000575248820147,0.3664779199535462,0.33319477356157323,0.06631959060456266
2211,{AWAL}_{LTAM_aversive_mock_ON}_{LEIFLtavMOCK13BUT_onStep_lev},AWAL,LTAM_aversive_mock_ON,0.9538563480775798,-1.0593327267648323,0.09400980164322428,-1.6755287483315258
2212,{RIVL}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained10BUT_onStep_lev},RIVL,LTAM_aversive_trained_ON,-0.04011482433384334,0.049259703420745274,-0.13075493967844412,0.07807214999897324
2213,{AVDL}_{LTAM_appetitive_trained_OFF}_{LEIFLTAPTrained3BUT_offStep_lev},AVDL,LTAM_appetitive_trained_OFF,0.011380428955646758,0.09533471436797909,-0.07197597297320552,0.11699781957743298
2214,{ASIR}_{STAM_appetitive_trained_ON}_{LEIFstapTrained22BUT_onStep_lev},ASIR,STAM_appetitive_trained_ON,0.07743400157148894,-0.03137390136765742,-0.0206176154608873,0.044889073638197836
2215,{AWAR}_{STAM_appetitive_mock_ON}_{LEIFstapMock1BUT_onStep_lev},AWAR,STAM_appetitive_mock_ON,0.5995549318168707,-0.16042166948856468,0.0907054373566624,-0.5607443282031803
2216,{RMEL}_{LTAM_appetitive_trained_ON}_{LEIFLTAPTrained6BUT_onStep_lev},RMEL,LTAM_appetitive_trained_ON,-0.3458654795043868,-0.2548498335713329,-0.7675007879940572,-0.03220724982032504
2217,{AVAL}_{LTAM_aversive_trained_ON}_{LEIFLTAVTrained10BUT_onStep_lev},AVAL,LTAM_aversive_trained_ON,-3.710252194784239,0.00864206136428182,-0.5065365795855047,-0.817643925145689
2218,{ASGR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained25BUT_offStep_lev},ASGR,STAM_aversive_trained_OFF,0.13896227677997286,0.13952379347602864,-0.3543507548978453,0.2414341563468288
2219,{AWCR}_{STAM_aversive_trained_OFF}_{LEIFstavTrained21BUT_offStep_lev},AWCR,STAM_aversive_trained_OFF,0.04513226654758431,0.0053531300610116204,-0.36092410177734824,0.14073553732344246
